property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",60,112338.51
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",80,131061.59
apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.458565,-49.290428",90,137583.47
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67,130749.54
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67,127629.03
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",69,133870.06
apartment,|Brasil|Paraná|Curitiba|Guaíra|,South,"-25.469112,-49.276539",54,104537.22
house,|Brasil|Paraná|Curitiba|Bom Retiro|,South,"-25.41449,-49.277805",210,202833.42
apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.478451,-49.312843",62,89870.81
house,|Brasil|Paraná|Ponta Grossa|,South,"-25.1139882176,-50.1687280834",107,156025.71
apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.427988,-49.286503",180,405666.85
house,|Brasil|Paraná|Curitiba|Jardim Social|,South,"-25.4127364,-49.2394329",225,277725.76
apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.462362,-49.301117",94,82693.62
apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.385572,-49.246132",58,112338.51
apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109,252761.65
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",117,394965.67
apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.450815,-49.300938",84,186472.25
house,|Brasil|Paraná|Curitiba|,South,"-25.427988,-49.286503",212,215315.48
house,|Brasil|Paraná|Curitiba|Uberaba|,South,"-25.473375,-49.227139",120,140423.14
apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",70,112338.51
apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",54,79573.11
apartment,|Brasil|Paraná|Curitiba|Orleans|,South,"-25.437248,-49.348183",71,148224.42
apartment,|Brasil|Paraná|Curitiba|Tingui|,South,"-25.382332,-49.219517",54,74892.34
apartment,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.443779,-49.35141",69,155974.22
apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.412405,-49.265728",101,156025.71
apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109,252761.65
apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.405325,-49.261333",79,208980.84
apartment,|Brasil|Paraná|Curitiba|,South,,112,268364.22
apartment,|Brasil|Paraná|Curitiba|,South,"-25.434954,-49.297813",119,261187.04
house,|Brasil|Paraná|Pinhais|Pineville|,South,"-25.414066,-49.177776",203,212194.96
house,|Brasil|Paraná|Curitiba|Bairro Alto|,South,"-25.412855,-49.210678",124,82884.29
house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",230,264931.66
house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",236,383823.25
house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.505442,-49.312035",230,337015.54
house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5332881,-54.5611815",155,140423.14
apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",109,252761.65
apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.405325,-49.261333",79,208980.84
apartment,|Brasil|Paraná|Curitiba|,South,"-25.434954,-49.297813",112,268364.22
apartment,|Brasil|Paraná|Curitiba|,South,,119,261187.04
house,|Brasil|Paraná|Pinhais|Pineville|,South,"-25.414066,-49.177776",203,212194.96
house,|Brasil|Paraná|Curitiba|Uberaba|,South,,95,103601.07
apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.426941,-49.266308",107,182550.08
apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.3861837,-49.2291935",66,187968.85
house,|Brasil|Paraná|Curitiba|Santa Cândida|,South,"-25.377298,-49.236",245,368220.68
apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.475108,-49.273179",68,92055.17
house,|Brasil|Paraná|Curitiba|Tatuquara|,South,"-25.550612,-49.290641",120,118579.54
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,,119,182550.08
apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.418194,-49.29566",115,190351.36
apartment,|Brasil|Paraná|Curitiba|,South,"-25.438286,-49.338023",84,152905.19
apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.437909,-49.245372",67,107657.74
apartment,|Brasil|Paraná|Curitiba|,South,"-25.438879,-49.330748",96,163826.99
apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.433349,-49.298814",86,131061.59
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.452107,-49.292297",136,216875.74
house,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.445393,-49.344649",125,116395.18
house,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.443953,-49.341635",193,202833.42
apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.46141,-49.338325",65,84253.88
apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0946428,-50.1600938",129,102976.97
house,|Brasil|Paraná|Ponta Grossa|,South,"-25.1135267738,-50.1616510749",210,187230.85
apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.101991,-50.1597375",221,187230.85
house,|Brasil|Paraná|Curitiba|Xaxim|,South,"-25.496773,-49.271469",190,168507.77
apartment,|Brasil|Paraná|Curitiba|Rebouças|,South,"-25.467293,-49.280571",71,74892.34
apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.435572,-49.26767",69,149187.4
house,|Brasil|Paraná|Curitiba|Tingui|,South,"-25.389177,-49.219643",191,84376.2
apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.43358,-49.305695",146,206890.09
house,|Brasil|Paraná|Curitiba|Guabirotuba|,South,"-25.47278,-49.240753",140,109217.99
apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.406469,-49.222736",67,102976.97
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",86,181230.1
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",80,176306.87
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",80,172849.96
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",81,206969.66
apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.428446,-49.284664",98,102664.91
apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5350911,-54.5625934",85,99856.45
house,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.4219733,-49.2948321",249,265243.71
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.4041136,-49.2502524",105,179585.59
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150,327970.1
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",62,148142.66
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",85,211816.76
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",129,288130.49
house,|Brasil|Paraná|Curitiba|Barreirinha|,South,"-25.369644,-49.253849",147,134182.11
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4671717,-49.2774543",67,127629.03
apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.4041136,-49.2502524",105,179585.59
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150,327970.1
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",62,148142.66
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.446156,-49.266403",85,211816.76
apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,,129,288130.49
house,|Brasil|Paraná|Curitiba|Boa Vista|,South,,83,85814.14
apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.46101,-49.330349",62,93615.42
apartment,|Brasil|Paraná|Curitiba|,South,,166,468077.13
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,,58,132718.59
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.1065787,-34.8426632",82,124626.16
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0846197,-34.8394211",64,90494.91
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.1194958,-34.8450118",126,182550.08
apartment,|Brasil|Paraíba|João Pessoa|Aeroclube|,Northeast,"-7.0956882,-34.8403226",90,135742.37
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0878568,-34.8365545",91,147288.27
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,,84,92055.17
apartment,|Brasil|Paraíba|Campina Grande|Prata|,Northeast,"-7.220309,-35.899084",80,112338.51
apartment,|Brasil|Paraíba|Campina Grande|Mirante|,Northeast,,95,128877.23
apartment,|Brasil|Paraíba|Campina Grande|Jardim Tavares|,Northeast,"-7.21189,-35.873397",123,168507.77
house,|Brasil|Paraíba|Campina Grande|Alto Branco|,Northeast,,152,94690.99
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.222533,-35.88875",225,296448.85
apartment,|Brasil|Paraíba|Campina Grande|Catolé|,Northeast,"-7.24008,-35.877255",70,81133.37
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.223248,-35.889716",95,118579.54
apartment,|Brasil|Paraíba|Campina Grande|Catolé|,Northeast,"-7.248926,-35.879787",82,117019.28
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.222704,-35.889063",225,277725.76
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.222533,-35.88875",65,88934.65
apartment,|Brasil|Paraíba|Campina Grande|Prata|,Northeast,"-7.219224,-35.899951",120,112338.51
apartment,|Brasil|Paraíba|Campina Grande|Centro|,Northeast,"-7.226821,-35.876868",96,146664.17
apartment,|Brasil|Paraíba|Campina Grande|Mirante|,Northeast,"-7.233029,-35.862046",117,162266.74
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.222533,-35.88875",95,130460.27
apartment,|Brasil|Paraíba|Santo André|Parque das Nações|,Northeast,"-23.639822,-46.5238",65,123098.28
house,|Brasil|Paraíba|Santo André|Vila Assunção|,Northeast,,155,186225.61
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.109431,-34.840629",82,132567.38
house,|Brasil|Paraíba|Cabedelo|,Northeast,"-6.986833,-34.831102",250,249352.94
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,,82,126254.65
house,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.068634,-34.843864",230,380904.01
house,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.053576,-34.84333",180,253936
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.08368,-34.836201",80,85703.4
apartment,|Brasil|Paraíba|João Pessoa|Brisamar|,Northeast,"-7.115072,-34.839756",172,329799.39
apartment,|Brasil|Paraíba|Santo André|Jardim Cambuí|,Northeast,"-23.684713,-46.53775",61,82065.52
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.0720751,-34.8381433",70,101416.71
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.1194958,-34.8450118",138,193471.88
apartment,|Brasil|Paraíba|João Pessoa|Aeroclube|,Northeast,"-7.1194958,-34.8450118",60,75735.5
apartment,|Brasil|Paraíba|João Pessoa|Aeroclube|,Northeast,"-7.0942446,-34.8453489",82,111195.15
apartment,|Brasil|Paraíba|João Pessoa|Castelo Branco|,Northeast,"-7.1311303,-34.8394165",56,86274.1
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.1193854,-34.8298249",59,106671.03
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,,60,88310.55
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0787148,-34.8340561",60,90182.86
apartment,|Brasil|Paraíba|João Pessoa|Pedro Gondim|,Northeast,"-7.1185116,-34.8472469",102,185124.5
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.0738199,-34.8419683",83,93303.37
apartment,|Brasil|Paraíba|João Pessoa|Estados|,Northeast,"-7.113496,-34.8521915",94,152686.13
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.1194958,-34.8450118",138,184110.34
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.1194958,-34.8450118",138,201273.16
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.119496,-34.845012",95,109217.99
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.119496,-34.845012",106,137302.62
apartment,|Brasil|Paraíba|Campina Grande|Mirante|,Northeast,"-7.235264,-35.865981",113,176933.15
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,,132,191299.38
apartment,|Brasil|Paraíba|João Pessoa|Estados|,Northeast,"-7.115069,-34.8539998",215,374461.71
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.1064056,-34.8357933",208,448054.67
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0763563,-34.8398226",84,88934.65
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.114996,-34.830265",79,491861.69
house,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.067306,-34.841721",155,185670.59
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.176446,-34.908489",231,468077.13
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-6.987721,-34.828722",107,285776.69
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-6.987721,-34.828722",135,405666.85
apartment,|Brasil|Paraíba|Cajazeiras|,Northeast,"-6.886645,-38.554319",102,84418.64
apartment,|Brasil|Paraíba|Cajazeiras|,Northeast,"-6.886645,-38.554319",96,84418.64
apartment,|Brasil|Paraíba|Cajazeiras|,Northeast,"-6.886645,-38.554319",96,88769.89
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.101782,-34.835552",112,153803.59
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.101782,-34.835552",110,151074.39
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.096062,-34.837582",76,118267.49
apartment,|Brasil|Paraíba|João Pessoa|Miramar|,Northeast,"-7.1178731,-34.8361221",156,132809.08
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.0982933,-34.840108",145,190468.38
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.096062,-34.837582",70,78558.94
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,,59,88341.75
apartment,|Brasil|Paraíba|João Pessoa|Altiplano Cabo Branco|,Northeast,"-7.156862,-34.814278",85,93615.42
apartment,|Brasil|Paraíba|João Pessoa|Altiplano Cabo Branco|,Northeast,"-7.130504,-34.827862",194,303931.53
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.114996,-34.830265",141,90494.91
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0743842,-34.836251",76,76452.59
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.0827874,-34.8420886",99,151076.88
apartment,|Brasil|Paraíba|João Pessoa|Treze de Maio|,Northeast,"-7.115018,-34.86593",67,101357.86
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.111007,-34.831715",164,312051.42
house,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.067306,-34.841721",226,184110.34
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.176446,-34.908489",58,111383.63
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.176446,-34.908489",85,195491.16
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.1232712,-34.8264642",127,174436.74
apartment,|Brasil|Paraíba|João Pessoa|Bancários|,Northeast,"-7.1507711,-34.8445787",80,78012.85
apartment,|Brasil|Paraíba|João Pessoa|Jardim Cidade Universitária|,Northeast,,57,81133.37
apartment,|Brasil|Paraíba|João Pessoa|Jardim Cidade Universitária|,Northeast,"-7.1526036,-34.8372535",76,81133.37
apartment,|Brasil|Paraíba|João Pessoa|Jardim Cidade Universitária|,Northeast,"-7.152825,-34.8416461",76,78012.85
apartment,|Brasil|Paraíba|João Pessoa|Jardim Cidade Universitária|,Northeast,"-7.152825,-34.8416461",76,81133.37
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.096062,-34.837582",105,118579.54
apartment,|Brasil|Paraíba|João Pessoa|Altiplano Cabo Branco|,Northeast,"-7.1354124,-34.8315849",78,87374.39
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.089115,-34.8403486",108,135742.37
apartment,|Brasil|Paraíba|João Pessoa|Miramar|,Northeast,"-7.1209899,-34.8399871",77,93584.22
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.089756,-34.839886",114,139334.7
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.114996,-34.830265",73,109217.99
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.117158,-34.829853",116,202833.42
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.1153004,-34.8368653",180,202833.42
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.0742185,-34.8344956",115,151344.94
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,,61,171004.18
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.105561,-34.833115",90,93615.42
apartment,|Brasil|Paraíba|João Pessoa|Brisamar|,Northeast,"-7.107784,-34.841912",148,202007.44
house,|Brasil|Paraíba|João Pessoa|João Paulo II|,Northeast,"-7.1803803,-34.8757845",180,115459.02
apartment,|Brasil|Paraíba|Campina Grande|Centro|,Northeast,"-7.214638,-35.884862",85,104537.22
house,|Brasil|Paraíba|Cabedelo|,Northeast,"-6.986833,-34.831102",250,246520.62
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.084624,-34.8384462",68,96735.94
apartment,|Brasil|Paraíba|João Pessoa|Miramar|,Northeast,"-7.1222069,-34.8356895",124,224677.02
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.1138691,-34.8272957",204,452474.56
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.0878568,-34.8365545",91,141047.24
apartment,|Brasil|Paraíba|João Pessoa|Miramar|,Northeast,"-7.1180898,-34.8337633",94,135811.64
apartment,|Brasil|Paraíba|João Pessoa|Tambauzinho|,Northeast,"-7.1203768,-34.8420411",97,143855.7
apartment,|Brasil|Paraíba|João Pessoa|Tambauzinho|,Northeast,"-7.1203768,-34.8420411",97,148848.53
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.1187877,-34.8249506",122,305361.04
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.1064056,-34.8357933",106,218560.81
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.1138691,-34.8272957",204,460275.85
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.029486,-34.84586",115,259002.68
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.0456374,-34.8444891",200,202833.42
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.115382,-34.828545",124,184110.34
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.114174,-34.825161",147,209074.45
apartment,|Brasil|Paraíba|João Pessoa|Tambaú|,Northeast,"-7.115973,-34.82589",194,234038.56
house,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.176251,-34.804455",101,82529.2
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.067306,-34.841721",83,112338.51
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.0419596,-34.8423987",110,112338.51
apartment,|Brasil|Paraíba|João Pessoa|Brisamar|,Northeast,"-7.176251,-34.804455",207,405666.85
house,|Brasil|Paraíba|João Pessoa|Altiplano Cabo Branco|,Northeast,"-7.207555,-34.890003",200,265243.71
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.111578,-34.855518",91,153120.2
apartment,|Brasil|Paraíba|João Pessoa|Estados|,Northeast,"-7.111578,-34.855518",75,109415.83
apartment,|Brasil|Paraíba|João Pessoa|Estados|,Northeast,"-7.111578,-34.855518",63,92679.27
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.111578,-34.855518",61,103741.18
apartment,|Brasil|Paraíba|João Pessoa|Tambauzinho|,Northeast,"-7.1235314,-34.8478978",55,75485.23
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.111578,-34.855518",107,186918.8
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.030285,-34.837822",107,290115.45
apartment,|Brasil|Paraíba|Cabedelo|,Northeast,"-7.030285,-34.837822",135,427568.49
apartment,|Brasil|Paraíba|João Pessoa|Treze de Maio|,Northeast,,81,109186.79
apartment,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.111578,-34.855518",79,151290.02
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.0809656,-34.8379532",101,143543.34
house,|Brasil|Paraíba|João Pessoa|,Northeast,"-7.111578,-34.855518",250,156025.71
apartment,|Brasil|Paraíba|Campina Grande|,Northeast,"-7.20774,-35.877955",120,167883.66
apartment,|Brasil|Paraíba|Campina Grande|Catolé|,Northeast,"-7.249728,-35.879132",77,76452.59
apartment,|Brasil|Paraíba|Campina Grande|Catolé|,Northeast,"-7.228277,-35.882598",87,117331.33
apartment,|Brasil|Paraíba|João Pessoa|Manaíra|,Northeast,"-7.107301,-34.8333672",77,84222.67
apartment,|Brasil|Paraíba|João Pessoa|Miramar|,Northeast,"-7.125048,-34.83599",120,171628.28
